obsid next_obsid time timestop date datestop gui_ms manvr_angle manvr_slew_err one_shot roll_err pitch_err yaw_err
51268 51267 571646287.1850001 571648251.085 2016:043:06:36:59.001 2016:043:07:09:42.901 ENAB 156.56 49.4 41.617027282714844 2.9941941825642564 0.40010822104874894 0.6732342666400185
51267 51266 571651129.285 571653749.1850001 2016:043:07:57:41.101 2016:043:08:41:21.001 ENAB 104.11 70.7 53.092037200927734 2.710547336126753 0.4767039734384153 0.30713039500446593
51266 51265 571655946.7850001 571659121.211 2016:043:09:17:58.601 2016:043:10:10:53.027 ENAB 133.28 71.9 30.39842414855957 1.1493928775710327 0.24759611665358106 0.38453941681798653
51265 51264 571661678.586 571681552.3119999 2016:043:10:53:30.402 2016:043:16:24:44.128 ENAB 88.95 65.6 17.777063369750977 0.9459443727206384 0.3214127357730992 0.34073332489534197
51264 16988 571683502.887 571692303.5370001 2016:043:16:57:14.703 2016:043:19:23:55.353 ENAB 28.37 30.2 6.286528587341309 1.6142272483015767 0.3714799817331097 0.38614261863018856
16988 16962 571693396.187 571696933.463 2016:043:19:42:08.003 2016:043:20:41:05.279 ENAB 29.37 30.3 10.461668014526367 3.893529617863099 0.5595530758407123 0.323712770397315
16962 18061 571698049.6880001 571724071.364 2016:043:20:59:41.504 2016:044:04:13:23.180 ENAB 22.72 27.2 14.84302806854248 3.712003875392288 0.4214192116719821 0.4461533739624463
18061 18445 571725072.789 571732588.09 2016:044:04:30:04.605 2016:044:06:35:19.906 ENAB 31.0 30.1 14.84461498260498 2.441932241948567 0.34762667997496427 0.35637349092921256
18445 18055 571733736.09 571740153.615 2016:044:06:54:27.906 2016:044:08:41:25.431 ENAB 99.84 65.4 31.57095718383789 1.7600225636767577 0.40660071939629605 0.3666238335432147
18055 16673 571742268.1899999 571767415.542 2016:044:09:16:40.006 2016:044:16:15:47.358 ENAB 31.33 35.3 2.9613418579101562 0.4842331689372134 0.2801017556434587 0.2407688706681105
16673 18765 571768561.492 571823432.82 2016:044:16:34:53.308 2016:045:07:49:24.636 ENAB 107.79 69.8 28.53639793395996 1.6064560905166358 0.3087016303307332 0.34058444811577704
18765 51263 571825645.795 571845799.346 2016:045:08:26:17.611 2016:045:14:02:11.162 ENAB 71.11 54.1 31.695720672607422 2.944966544611582 0.3922415389995002 0.2704258717925415
51263 18056 571847523.396 571847687.396 2016:045:14:30:55.212 2016:045:14:33:39.212 DISA 49.57 48.6 18.439844131469727 14.046195482465956 1.4894198819488076 8.575834527329596
18056 51262 571849114.196 571873233.4729999 2016:045:14:57:26.012 2016:045:21:39:25.289 ENAB 0.0 20.3 5.525559902191162 0.4454778943503242 0.31873783125638655 0.3311373009802376
51262 51261 571873746.998 571874098.573 2016:045:21:47:58.814 2016:045:21:53:50.389 DISA 97.11 51.9 43.40861511230469 3.1524387183209766 0.4473519108285803 0.3381168755254445
51261 51260 571876190.598 571886525.673 2016:045:22:28:42.414 2016:046:01:20:57.489 ENAB 105.92 53.1 42.625328063964844 2.217088159101066 0.38036869086788094 0.2791218252682867
51260 51259 571888740.699 571893412.649 2016:046:01:57:52.515 2016:046:03:15:44.465 ENAB 129.36 52.6 9.092741012573242 0.6560364097651186 0.2738070217881212 0.3376183934454792
51259 51258 571895878.799 571902704.274 2016:046:03:56:50.615 2016:046:05:50:36.090 ENAB 107.52 71.9 22.804080963134766 1.0992287191307757 0.3453456535912844 0.2961108447529004
51258 51257 571904915.199 571908068.1 2016:046:06:27:27.015 2016:046:07:19:59.916 ENAB 165.45 48.5 19.33952522277832 6.412461770636181 0.450987385736025 0.40065487797371474
51257 17498 571911036.5 571923498.451 2016:046:08:09:28.316 2016:046:11:37:10.267 ENAB 58.31 52.3 16.32663345336914 1.1389782752440927 0.2988481486380644 0.3169679309735172
17498 18111 571925038.001 571950874.1520001 2016:046:12:02:49.817 2016:046:19:13:25.968 ENAB 158.74 72.5 5.147623538970947 0.966809108198673 0.2630607296502578 0.24130021969840318
18111 18766 571953733.902 571957721.152 2016:046:20:01:05.718 2016:046:21:07:32.968 ENAB 15.49 27.3 3.272120952606201 1.1850820896610286 0.36757046549553773 0.3237606966766237
18766 17104 571958576.003 572000358.0799999 2016:046:21:21:47.819 2016:047:08:58:09.896 ENAB 27.97 29.6 17.281503677368164 3.3049699575844858 0.4501940766062052 0.3258591351450431
17104 18116 572001462.005 572062048.7329999 2016:047:09:16:33.821 2016:048:02:06:20.549 ENAB 68.28 48.5 10.202153205871582 0.8170689896375373 0.31382906217855294 0.26009553792500284
18116 18764 572063708.209 572067889.184 2016:048:02:34:00.025 2016:048:03:43:41.000 ENAB 72.81 60.0 15.492870330810547 2.766222336649301 0.3343546602547508 0.34420371466415633
18764 51255 572069608.109 572099394.6110001 2016:048:04:12:19.925 2016:048:12:28:46.427 ENAB 0.0 20.3 2.228198528289795 3.1273386485726724 0.4006200600172036 0.3159699537911451
51255 51254 572099907.111 572100088.536 2016:048:12:37:18.927 2016:048:12:40:20.352 DISA 93.42 65.5 5.700296401977539 10.216240976915227 0.5026077826957527 0.5085639794588482
51254 51253 572102071.911 572116168.737 2016:048:13:13:23.727 2016:048:17:08:20.553 ENAB 95.19 68.6 17.62491226196289 0.7334178923759677 0.3588716793088911 0.22668380664014098
51253 51252 572118201.3119999 572119259.112 2016:048:17:42:13.128 2016:048:17:59:50.928 ENAB 56.88 30.3 12.080832481384277 2.855726508741345 0.6280281401837364 0.593571870203539
51252 51251 572120755.612 572121437.237 2016:048:18:24:47.428 2016:048:18:36:09.053 DISA 1.15 20.4 1.7540606260299683 9.886277806464154 1.729113297977441 0.6320005388513877
51251 51249 572121784.712 572122897.862 2016:048:18:41:56.528 2016:048:19:00:29.678 ENAB 0.03 20.3 10.867788314819336 0.8544866806483462 0.34410627691301454 0.23944321355531253
51249 51247 572124359.512 572125477.7870001 2016:048:19:24:51.328 2016:048:19:43:29.603 ENAB 0.1 20.3 4.405883312225342 1.058503547367501 0.46777650681541544 0.4026931072657208
51247 51245 572126942.512 572128057.712 2016:048:20:07:54.328 2016:048:20:26:29.528 ENAB 0.08 20.3 0.5754871964454651 1.3733034789982768 0.40282721080134626 0.3608360423811973
51245 51243 572129521.412 572130637.637 2016:048:20:50:53.228 2016:048:21:09:29.453 ENAB 0.05 20.3 3.3570985794067383 1.0020152023824012 0.6946170317792064 0.32436208495294794
51243 51241 572132100.312 572133217.562 2016:048:21:33:52.128 2016:048:21:52:29.378 ENAB 0.03 20.3 2.1329736709594727 1.338280591799078 0.4883066447329254 0.17166292549494708
51241 51240 572134683.313 572135797.488 2016:048:22:16:55.129 2016:048:22:35:29.304 ENAB 1.21 20.4 1.0808354616165161 1.861776540806746 0.40255050559739103 0.36025194114524217
51240 51239 572136142.913 572137738.838 2016:048:22:41:14.729 2016:048:23:07:50.654 ENAB 164.92 49.2 12.505091667175293 2.5067716062680487 0.49895542408094795 0.24338952220517332
51239 18767 572140685.7129999 572149907.638 2016:048:23:56:57.529 2016:049:02:30:39.454 ENAB 54.41 51.6 37.42426681518555 1.4295911517415654 0.36414967630701195 0.2802504073069256
18767 18762 572151423.6140001 572166231.789 2016:049:02:55:55.430 2016:049:07:02:43.605 ENAB 172.08 70.6 40.30354690551758 0.8092175216845873 0.33161402183738325 0.28250194348174995
18762 17105 572169328.315 572189455.216 2016:049:07:54:20.131 2016:049:13:29:47.032 ENAB 42.01 43.9 12.777688980102539 1.058192737074679 0.39424601025662387 0.27153653834170394
17105 18763 572190759.0159999 572307146.747 2016:049:13:51:30.832 2016:050:22:11:18.563 ENAB 42.01 44.7 7.995788097381592 0.9501086453425972 0.3616445093282914 0.265564958645236
18763 51237 572308449.522 572329722.374 2016:050:22:33:01.338 2016:051:04:27:34.190 ENAB 0.0 20.3 3.0529186725616455 1.2598495616597096 0.39703080894857506 0.2527571283193723
51237 51236 572330224.624 572330415.274 2016:051:04:35:56.440 2016:051:04:39:07.090 DISA 60.36 53.4 11.408092498779297 8.682092327196226 0.6252434540498347 0.9490324403161238
51236 51235 572331963.0239999 572343708.499 2016:051:05:04:54.840 2016:051:08:20:40.315 ENAB 107.23 67.8 21.458702087402344 2.1700968244672425 0.43202989012039567 0.30651627828875977
51235 51234 572345903.025 572347080.75 2016:051:08:57:14.841 2016:051:09:16:52.566 ENAB 106.27 70.8 27.5050048828125 1.606555216638513 0.5921830539554586 0.3773492086436267
51234 51233 572349269.125 572350423.275 2016:051:09:53:20.941 2016:051:10:12:35.091 ENAB 157.06 47.8 31.782236099243164 3.9055380609244934 0.5796979650756179 0.3451472512701301
51233 51231 572353303.525 572371750.451 2016:051:11:00:35.341 2016:051:16:08:02.267 ENAB 30.33 26.1 12.81044864654541 2.1408319568260836 0.3608198340221317 0.3214742299872391
51231 17500 572372885.126 572378016.276 2016:051:16:26:56.942 2016:051:17:52:28.092 ENAB 56.47 50.2 14.651095390319824 2.000849701894935 0.5277524254314871 0.28849303324005604
17500 17881 572379514.826 572398367.653 2016:051:18:17:26.642 2016:051:23:31:39.469 ENAB 68.59 46.1 2.4869847297668457 1.1823680149432407 0.3407543357311677 0.24859503181969547
17881 18114 572400031.228 572440212.255 2016:051:23:59:23.044 2016:052:11:09:04.071 ENAB 113.05 71.0 38.494205474853516 1.3366013195053819 0.3798706590201121 0.2630871807917883
18114 18769 572442503.13 572446849.13 2016:052:11:47:14.946 2016:052:12:59:40.946 ENAB 73.37 38.7 2.5468051433563232 1.5974951566337134 0.4615579372399461 0.2440143131758657
18769 18176 572448575.23 572520557.909 2016:052:13:28:27.046 2016:053:09:28:09.725 ENAB 98.73 53.9 34.81731033325195 0.9918418307142856 0.45207604718659483 0.2435092839693797
18176 18770 572522658.135 572537804.5600001 2016:053:10:03:09.951 2016:053:14:15:36.376 ENAB 86.71 53.7 17.385208129882812 2.6262569279061614 0.5297717168317378 0.3066333574194637
18770 51230 572539722.336 572558065.737 2016:053:14:47:34.152 2016:053:19:53:17.553 ENAB 0.0 20.3 9.399868965148926 1.0617518225861577 0.3492830091863255 0.22309718192599068
51230 51229 572558582.337 572558777.087 2016:053:20:01:54.153 2016:053:20:05:08.903 DISA 60.28 51.5 8.424203872680664 9.491284598358472 4.838982186948016 1.2483188149585527
51229 51228 572560324.837 572563868.262 2016:053:20:30:56.653 2016:053:21:30:00.078 ENAB 104.39 41.7 10.612076759338379 4.263716457689836 0.6471185668553138 0.28363630350024077
51228 51227 572565999.237 572597551.814 2016:053:22:05:31.053 2016:054:06:51:23.630 ENAB 114.57 41.4 12.740596771240234 1.3342518203085203 0.3670502972314523 0.22801889517946686
51227 17659 572599828.339 572604540.2639999 2016:054:07:29:20.155 2016:054:08:47:52.080 ENAB 93.05 61.6 38.198612213134766 3.2167275987418273 0.8037163971138674 0.41339779982461683
17659 18233 572606572.839 572617375.315 2016:054:09:21:44.655 2016:054:12:21:47.131 ENAB 95.38 63.5 29.178510665893555 0.9571844195004062 0.32934408242153673 0.2456253752918277
18233 18063 572619434.54 572660577.017 2016:054:12:56:06.356 2016:055:00:21:48.833 ENAB 85.96 48.6 3.9481265544891357 1.1594128138585957 0.5049995661997138 0.2983835840502175
18063 18788 572662472.243 572687652.3939999 2016:055:00:53:24.059 2016:055:07:53:04.210 ENAB 67.75 57.3 25.306814193725586 1.2135769101691745 0.41161848218497565 0.28119574484168447
18788 18781 572689331.344 572694486.069 2016:055:08:21:03.160 2016:055:09:46:57.885 ENAB 103.89 63.4 23.897321701049805 1.0700830317039034 0.3346829545645275 0.2400062523663361
18781 17890 572696645.745 572740301.522 2016:055:10:22:57.561 2016:055:22:30:33.338 ENAB 84.28 54.0 23.876760482788086 1.3013697684428898 0.3911600812640704 0.2958215752567185
17890 18789 572742200.847 572752354.498 2016:055:23:02:12.663 2016:056:01:51:26.314 ENAB 137.6 60.3 24.902191162109375 1.4430419511630457 0.3540535944992551 0.230786322412512
18789 51226 572754960.048 572785028.425 2016:056:02:34:51.864 2016:056:10:56:00.241 ENAB 0.0 20.3 6.559816360473633 0.7599907466769558 0.2713534439152227 0.25266820746060986
51226 51225 572785529.65 572785713.125 2016:056:11:04:21.466 2016:056:11:07:24.941 DISA 112.0 68.4 38.7580680847168 5.20722950151194 0.9210847269651405 0.22142704559394386
51225 51224 572787997.85 572802413.451 2016:056:11:45:29.666 2016:056:15:45:45.267 ENAB 129.37 43.5 14.122846603393555 0.7049729632230701 0.30516546914191434 0.316189141832027
51224 51223 572804885.751 572808067.351 2016:056:16:26:57.567 2016:056:17:19:59.167 ENAB 101.41 58.8 49.05126953125 4.1197235718737035 0.4979913643906943 0.3306946101732597
51223 51222 572810219.851 572827476.752 2016:056:17:55:51.667 2016:056:22:43:28.568 ENAB 7.58 23.5 1.0332982540130615 0.7409701997941738 0.30533997163731685 0.255868082718168
51222 18782 572828120.452 572834546.177 2016:056:22:54:12.268 2016:057:00:41:17.993 ENAB 97.22 63.8 30.218320846557617 0.7592143962931949 0.34385958718881077 0.2697707276679507
18782 16743 572836627.952 572874272.105 2016:057:01:15:59.768 2016:057:11:43:23.921 ENAB 39.56 38.6 4.718875885009766 1.1354602359011738 0.32311416324278647 0.3013968380624238
16743 17102 572875545.155 572899952.456 2016:057:12:04:36.971 2016:057:18:51:24.272 ENAB 77.15 45.8 13.384299278259277 0.6377089765888129 0.2967075196609199 0.28225431577380394
17102 51221 572901723.656 573016624.1129999 2016:057:19:20:55.472 2016:059:03:15:55.929 ENAB 0.0 20.3 5.107001304626465 0.9117497251658201 0.3350925157857304 0.30619556288762
51221 51220 573017126.3629999 573017228.8629999 2016:059:03:24:18.179 2016:059:03:26:00.679 DISA 89.41 69.8 20.441650390625 27.705583278309145 0.43577779175918296 0.2626133489245685
51220 51219 573019184.563 573021745.013 2016:059:03:58:36.379 2016:059:04:41:16.829 ENAB 48.58 37.8 7.829687595367432 1.4122586004012827 0.3267303156851418 0.23383454445862817
51219 51218 573023128.763 573052895.79 2016:059:05:04:20.579 2016:059:13:20:27.606 ENAB 35.89 32.9 6.900017261505127 1.3650823141331678 0.32849406279466226 0.28574447823990434
51218 18785 573054108.365 573060444.915 2016:059:13:40:40.181 2016:059:15:26:16.731 ENAB 92.66 71.6 7.480306148529053 1.0745646805048799 0.25700679498122286 0.23014106463656422
18785 17888 573062501.0649999 573129530.944 2016:059:16:00:32.881 2016:060:10:37:42.760 ENAB 86.65 55.4 13.320656776428223 0.8385996372935234 0.29995069224801896 0.24474652204471734
17888 18784 573131430.2689999 573141615.695 2016:060:11:09:22.085 2016:060:13:59:07.511 ENAB 105.63 53.5 35.95008850097656 1.2346462761804118 0.26349494108420607 0.26308840017065327
18784 18097 573143820.47 573163455.3709999 2016:060:14:35:52.286 2016:060:20:03:07.187 ENAB 84.4 62.1 9.552542686462402 1.257215890908305 0.27631117574440034 0.345428646392796
18097 17103 573165324.971 573177510.1719999 2016:060:20:34:16.787 2016:060:23:57:21.988 ENAB 101.04 45.9 21.735790252685547 0.7664581633392354 0.3377731982822952 0.22335524001315019
17103 51217 573179633.972 573243229.076 2016:061:00:32:45.788 2016:061:18:12:40.892 ENAB 0.0 20.3 5.347367763519287 0.9499857319530166 0.3261945768909355 0.278590007246123
51217 51216 573243716.976 573243833.826 2016:061:18:20:48.792 2016:061:18:22:45.642 DISA 13.62 27.5 7.890316963195801 37.99757252054326 1.3010090011359572 0.39072080471791415
51216 51215 573244643.576 573247221.451 2016:061:18:36:15.392 2016:061:19:19:13.267 ENAB 108.75 66.0 20.59001922607422 34.04357514290899 9.346781074193053 4.274949000599661
51215 51214 573249436.4760001 573284413.578 2016:061:19:56:08.292 2016:062:05:39:05.394 ENAB 36.32 33.4 2.444796323776245 1.0237438021273455 0.2890601757299518 0.25202850254841597
51214 18786 573285639.4779999 573291198.053 2016:062:05:59:31.294 2016:062:07:32:09.869 ENAB 87.58 69.8 12.315740585327148 1.2168458960688593 0.3125514908023 0.2838550413089265
18786 18196 573293183.4779999 573359965.3069999 2016:062:08:05:15.294 2016:063:02:38:17.123 ENAB 102.13 42.7 32.277278900146484 0.8819630008898401 0.3613773715585073 0.24803449273534492
18196 17449 573362112.6819999 573384257.809 2016:063:03:14:04.498 2016:063:09:23:09.625 ENAB 75.47 61.8 29.676849365234375 0.693171204879274 0.37675430183496117 0.22193970998809145
0 51213 573515212.777 573539467.3529999 2016:064:21:45:44.593 2016:065:04:29:59.169 DISA 131.18 45.6 33.245758056640625 0.437507227423413 0.30146711180439084 0.3328137780823818
51213 18168 573542006.278 573542156.953 2016:065:05:12:18.094 2016:065:05:14:48.769 DISA 84.88 59.6 28.696819305419922 21.545775307703295 2.231584585279024 5.473068501487304
18168 18091 573544068.5780001 573554218.129 2016:065:05:46:40.394 2016:065:08:35:49.945 DISA 12.06 26.4 5.314050674438477 1.5104280351410275 0.4214529790867019 0.36186699907194586
18091 18157 573554986.879 573567735.83 2016:065:08:48:38.695 2016:065:12:21:07.646 DISA 87.0 50.0 18.21018409729004 1.3542419422259597 0.4166852827636984 0.3437039569263017
18157 18725 573569656.6800001 573579825.705 2016:065:12:53:08.496 2016:065:15:42:37.521 DISA 104.1 63.3 10.610668182373047 0.9923098470823037 0.34310589849226236 0.28210585170708535
18725 18276 573581960.781 573602144.0569999 2016:065:16:18:12.597 2016:065:21:54:35.873 DISA 36.43 30.1 13.482037544250488 1.2046361992157344 0.3529899678347651 0.2997728505304941
18276 18201 573603362.782 573688913.387 2016:065:22:14:54.598 2016:066:22:00:45.203 DISA 7.62 20.8 2.777414321899414 1.4459853441461314 0.26121046292035494 0.2604783478498775
18201 18803 573689552.987 573695825.987 2016:066:22:11:24.803 2016:066:23:55:57.803 DISA 146.18 63.5 47.131195068359375 2.5157009113391826 0.46652279774556427 0.33083061781588124
18803 51212 573698572.987 573702204.562 2016:067:00:41:44.803 2016:067:01:42:16.378 DISA 0.0 20.3 5.473670482635498 1.56257541012681 0.210076673166416 0.24800785399706587
51212 51211 573702713.988 573702811.3629999 2016:067:01:50:45.804 2016:067:01:52:23.179 DISA 55.84 48.1 8.584573745727539 6.9534382660589795 1.5533535291668028 0.16689274585998587
51211 51210 573704296.5879999 573707489.4629999 2016:067:02:17:08.404 2016:067:03:10:21.279 DISA 98.7 38.5 19.904151916503906 1.1228577864955063 0.38561171983209214 0.2810832618313173
51210 51209 573709577.388 573722736.339 2016:067:03:45:09.204 2016:067:07:24:28.155 DISA 113.85 41.7 24.51897430419922 2.013035799077106 0.34048258308137186 0.4065137870630674
51209 51208 573725026.189 573738353.24 2016:067:08:02:38.005 2016:067:11:44:45.056 DISA 67.79 46.4 11.487266540527344 1.6923140946865747 0.22775592205749812 0.2603656772427621
51208 17720 573740003.49 573746545.04 2016:067:12:12:15.306 2016:067:14:01:16.856 DISA 77.41 52.0 26.022157669067383 0.9320727562730481 0.29954904760960044 0.23501520335463505
17720 18304 573748412.59 573752112.84 2016:067:14:32:24.406 2016:067:15:34:04.656 DISA 31.18 35.7 5.401536464691162 0.7346906612754601 0.25139898413966255 0.23759308283305244
18304 18212 573753262.89 573763443.191 2016:067:15:53:14.706 2016:067:18:42:55.007 DISA 121.87 54.4 7.727116584777832 1.2332864248702913 0.2932740489321994 0.22685849673229203
18212 18272 573765812.991 573782998.142 2016:067:19:22:24.807 2016:068:00:08:49.958 DISA 6.65 23.3 3.137112617492676 3.0529489213866574 0.2873032008630502 0.3001938176340023
18272 51207 573783611.092 573804514.9430001 2016:068:00:19:02.908 2016:068:06:07:26.759 DISA 28.08 35.5 8.660114288330078 1.225600042055972 0.31602795870576394 0.29677017697490016
51207 18790 573805603.493 573805805.418 2016:068:06:25:35.309 2016:068:06:28:57.234 DISA 147.75 66.9 26.850170135498047 6.453746262104941 0.31055140930908987 4.9247271077979935
18790 51206 573808555.494 573833704.895 2016:068:07:14:47.310 2016:068:14:13:56.711 DISA 147.58 67.1 18.814289093017578 1.8425850182474326 0.3200423040063664 0.33325863563180425
51206 18791 573836431.395 573836612.8199999 2016:068:14:59:23.211 2016:068:15:02:24.636 DISA 27.99 35.9 4.667673110961914 3.4945139602772883 1.2361432982329947 6.823784300190811
18791 51205 573837710.595 573873129.472 2016:068:15:20:42.411 2016:069:01:11:01.288 DISA 27.87 35.5 2.9845404624938965 1.3010557127263198 0.3582659669275153 0.31423716014511793
51205 18800 573874216.997 573874415.847 2016:069:01:29:08.813 2016:069:01:32:27.663 DISA 147.34 67.0 22.279891967773438 22.887632337713104 1.630634835113983 1.0679508445804404
18800 51204 573877152.597 573902310.199 2016:069:02:18:04.413 2016:069:09:17:22.015 DISA 147.15 67.0 20.470565795898438 1.8571856731788257 0.3707887252344435 0.32939617803857957
51204 18792 573905036.699 573905212.999 2016:069:10:02:48.515 2016:069:10:05:44.815 DISA 27.78 35.9 17.580415725708008 25.30054193694208 0.6897127275039862 7.111443053171188
18792 51203 573906319.999 573928186.325 2016:069:10:24:11.815 2016:069:16:28:38.141 DISA 0.0 20.3 6.260276794433594 1.3050356527832576 0.3737613082715869 0.38087032457322023
51203 51202 573928701.9 573928816.7 2016:069:16:37:13.716 2016:069:16:39:08.516 DISA 11.24 23.1 2.868112802505493 48.51177296277982 1.3071202653713168 0.7878111943937949
51202 51201 573929554.6999999 573933130.926 2016:069:16:51:26.516 2016:069:17:51:02.742 DISA 46.81 30.2 7.482080936431885 1.4232896831629587 0.3450438479423877 0.2688039665845196
51201 51200 573934495.201 573946674.2509999 2016:069:18:13:47.017 2016:069:21:36:46.067 DISA 107.28 40.6 33.70574188232422 0.7607425218866696 0.3668717051269337 0.28646923951784264
51200 51199 573948898.502 573964034.677 2016:069:22:13:50.318 2016:070:02:26:06.493 DISA 71.73 32.4 12.839645385742188 1.6824558105171457 0.37697416522413746 0.35156381045390706
51199 51198 573965729.002 573970235.928 2016:070:02:54:20.818 2016:070:04:09:27.744 DISA 28.76 36.7 4.720950126647949 1.9841867959078976 0.45388538030598724 0.3523213824031483
51198 18469 573971346.003 573976473.053 2016:070:04:27:57.819 2016:070:05:53:24.869 DISA 58.91 45.7 6.774602890014648 0.9747121840171196 0.36198818657144066 0.30541501033669444
18469 18194 573978061.803 573989018.029 2016:070:06:19:53.619 2016:070:09:22:29.845 DISA 56.78 36.5 14.11547565460205 0.8354165707046258 0.3516375734953952 0.25902068359511843
18194 18801 573990517.604 574000705.079 2016:070:09:47:29.420 2016:070:12:37:16.895 DISA 45.28 45.4 1.9689784049987793 2.1861448258322325 0.39295943423644597 0.3724103115279929
18793 17213 574033809.5059999 574112045.7110001 2016:070:21:49:01.322 2016:071:19:32:57.527 DISA 100.91 69.7 2.3397700786590576 1.2565198319328785 0.31010537927998927 0.28093033296198583
17213 18809 574114132.611 574144021.613 2016:071:20:07:44.427 2016:072:04:25:53.429 DISA 118.26 67.8 10.607769966125488 0.6927768671342074 0.31490219999818925 0.3099039754108601
18809 51197 574146342.213 574151442.613 2016:072:05:04:34.029 2016:072:06:29:34.429 DISA 0.0 20.3 4.5719380378723145 1.7434200263233715 0.37912207295512146 0.43329761266735517
51197 51196 574151942.813 574152456.3379999 2016:072:06:37:54.629 2016:072:06:46:28.154 DISA 18.25 30.4 2.437631368637085 10.805742297832328 0.49280465197036605 0.4541312070851481
51196 51195 574153357.313 574159221.339 2016:072:07:01:29.129 2016:072:08:39:13.155 DISA 51.3 34.0 18.8900146484375 2.7090742138999273 0.38370093439114195 0.41480890256641245
51195 51194 574160671.714 574178836.765 2016:072:09:03:23.530 2016:072:14:06:08.581 DISA 98.18 39.9 26.916860580444336 2.3277309954432246 0.3137372195004335 0.2570074703295172
51194 51193 574180917.515 574197636.291 2016:072:14:40:49.331 2016:072:19:19:28.107 ENAB 3.09 21.4 1.0331140756607056 1.3634869351053758 0.23704725133377993 0.211019328067672
51193 17721 574198096.516 574204026.141 2016:072:19:27:08.332 2016:072:21:05:57.957 ENAB 64.15 50.9 21.302364349365234 0.9074491822657916 0.27513404366726396 0.1911712919275042
17721 16747 574205652.816 574209312.066 2016:072:21:33:04.632 2016:072:22:34:03.882 ENAB 159.76 48.0 11.610381126403809 1.0398655477741463 0.24129774342132368 0.264285098588652
16747 18810 574212180.017 574239372.2429999 2016:072:23:21:51.833 2016:073:06:55:04.059 ENAB 67.33 58.1 14.922062873840332 0.9187447764427736 0.23055100105126394 0.2844398929318753
18810 18761 574241027.618 574246199.768 2016:073:07:22:39.434 2016:073:08:48:51.584 ENAB 22.28 29.3 10.031765937805176 3.9124393701062496 0.41289519061618574 0.3566882032344021
18761 51192 574247181.719 574295716.4959999 2016:073:09:05:13.535 2016:073:22:34:08.312 ENAB 144.78 53.9 42.093353271484375 1.20962064482189 0.2999339304785455 0.2994308991774304
51192 18420 574298444.021 574298587.521 2016:073:23:19:35.837 2016:073:23:21:59.337 DISA 81.22 66.5 33.21668243408203 2.3077483773957232 1.2443636001530602 6.687905423977078
18420 18417 574300457.1220001 574320600.423 2016:073:23:53:08.938 2016:074:05:28:52.239 ENAB 0.24 20.3 1.0070509910583496 0.7055521681838909 0.21120928853514642 0.27328246376012216
18417 51191 574320928.423 574345512.024 2016:074:05:34:20.239 2016:074:12:24:03.840 ENAB 135.39 69.1 64.09613037109375 1.0453293030725765 0.23208539237613673 0.23870200473245434
51191 18811 574348127.824 574348256.974 2016:074:13:07:39.640 2016:074:13:09:48.790 DISA 87.24 67.2 23.39171028137207 10.027837112220766 3.1250860618560568 6.745838001289747
18811 18794 574350198.324 574355351.0 2016:074:13:42:10.140 2016:074:15:08:02.816 ENAB 20.08 29.3 7.0844597816467285 1.5424321905029654 0.307276270236056 0.286937996893017
18794 51190 574356295.025 574386472.051 2016:074:15:23:46.841 2016:074:23:46:43.867 ENAB 0.0 20.3 4.011534690856934 1.3953058011588746 0.32428086494070907 0.2836464337246569
51190 51189 574387004.026 574387188.526 2016:074:23:55:35.842 2016:074:23:58:40.342 DISA 148.08 54.3 60.3453254699707 33.446413571404655 1.0972792137209457 1.3027804021928138
51189 51188 574389972.427 574396462.727 2016:075:00:45:04.243 2016:075:02:33:14.543 ENAB 163.98 52.2 32.45157241821289 1.3153030479416934 0.4126799045876714 0.4463726182823529
51188 51187 574399443.4269999 574406579.4779999 2016:075:03:22:55.243 2016:075:05:21:51.294 ENAB 117.11 46.5 28.150312423706055 2.862770428971269 0.44867724433698675 0.37452115014148435
51187 51186 574408910.3280001 574417071.378 2016:075:06:00:42.144 2016:075:08:16:43.194 ENAB 98.68 62.1 39.254791259765625 0.8062050930980742 0.5554266977619391 0.4255966160663321
51186 51185 574419184.928 574420317.5530001 2016:075:08:51:56.744 2016:075:09:10:49.369 ENAB 102.96 56.8 8.854580879211426 6.550128368823886 0.6504207386197984 0.3298067898015735
51185 51184 574422428.028 574423543.229 2016:075:09:45:59.844 2016:075:10:04:35.045 ENAB 105.86 72.3 11.279311180114746 2.4018778598787036 0.41521050968548107 0.24271387375597744
51184 18090 574425703.929 574432074.304 2016:075:10:40:35.745 2016:075:12:26:46.120 ENAB 84.51 65.7 17.264148712158203 2.4338814524503953 0.34005362435637987 0.28064642404289075
18090 18418 574433957.229 574446696.955 2016:075:12:58:09.045 2016:075:16:30:28.771 ENAB 166.44 71.6 40.953125 0.6157970104021021 0.3239434721886326 0.3202327522253867
18418 17722 574449717.63 574464846.631 2016:075:17:20:49.446 2016:075:21:32:58.447 ENAB 82.49 53.8 15.74042797088623 0.6126864780959902 0.31811418462585944 0.2753740174278735
17722 51183 574466699.831 574470376.5059999 2016:075:22:03:51.647 2016:075:23:05:08.322 ENAB 140.33 53.8 23.26856803894043 0.7232923953980547 0.2939014474976952 0.2925591458633916
51183 18812 574473017.931 574473187.056 2016:075:23:49:09.747 2016:075:23:51:58.872 DISA 88.34 68.3 16.955631256103516 3.6570896547233818 3.177903626225654 5.075382604693161
